School Year,County Number,County Name,District Number,District Name,School Number,School Name,School Code,State School Id,NCES ID,CO-OP,CO-OP Code,School Type,Teacher Count,Teacher Turnover Count,Turnover Percent
20232024,056,JEFFERSON,275,Jefferson County,201,The Phoenix School of Discovery,275201,056275201,210299002121,909,GLEC,A5,46,6,13.0
20232024,056,JEFFERSON,275,Jefferson County,202,Minor Daniels Academy,275202,056275202,210299002412,909,GLEC,A5,36,6,16.7
20232024,056,JEFFERSON,275,Jefferson County,211,Stopher Elementary,275211,056275211,210299002197,909,GLEC,A1,45,5,11.1
20232024,056,JEFFERSON,275,Jefferson County,212,Farmer Elementary,275212,056275212,210299002187,909,GLEC,A1,50,14,28.0
20232024,056,JEFFERSON,275,Jefferson County,219,Ramsey Middle,275219,056275219,210299002190,909,GLEC,A1,74,14,18.9
20232024,056,JEFFERSON,275,Jefferson County,220,Bellewood,275220,056275220,210299002394,909,GLEC,A6,2,0,0.0
20232024,056,JEFFERSON,275,Jefferson County,221,Brooklawn,275221,056275221,210299002399,909,GLEC,A6,2,1,50.0
20232024,056,JEFFERSON,275,Jefferson County,222,Westport Early Childhood Center,275222,056275222,210299002499,909,GLEC,A4,15,4,26.7
20232024,056,JEFFERSON,275,Jefferson County,225,Bloom Elementary,275225,056275225,210299000737,909,GLEC,A1,33,3,9.1
20232024,056,JEFFERSON,275,Jefferson County,240,Engelhard Elementary,275240,056275240,210299000739,909,GLEC,A1,28,6,21.4
20232024,056,JEFFERSON,275,Jefferson County,243,Byck Elementary,275243,056275243,210299000740,909,GLEC,A1,28,2,7.1
20232024,056,JEFFERSON,275,Jefferson County,250,Field Elementary,275250,056275250,210299000741,909,GLEC,A1,27,2,7.4
20232024,056,JEFFERSON,275,Jefferson County,255,Echo Trail Middle School,275255,056275255,210299002570,909,GLEC,A1,0,0,0.0
20232024,056,JEFFERSON,275,Jefferson County,260,Brandeis Elementary,275260,056275260,210299000742,909,GLEC,A1,33,7,21.2
20232024,056,JEFFERSON,275,Jefferson County,270,Foster Traditional Academy,275270,056275270,210299000745,909,GLEC,A1,39,8,20.5
20232024,056,JEFFERSON,275,Jefferson County,290,Frayser Elementary,275290,056275290,210299000747,909,GLEC,A1,27,2,7.4
20232024,056,JEFFERSON,275,Jefferson County,300,Hazelwood Elementary,275300,056275300,210299000748,909,GLEC,A1,43,7,16.3
20232024,056,JEFFERSON,275,Jefferson County,320,Highland Middle,275320,056275320,210299000750,909,GLEC,A1,56,17,30.4
20232024,056,JEFFERSON,275,Jefferson County,323,Cochran Elementary,275323,056275323,210299000751,909,GLEC,A1,29,1,3.4
20232024,056,JEFFERSON,275,Jefferson County,325,Jacob Elementary,275325,056275325,210299000752,909,GLEC,A1,41,13,31.7
20232024,056,JEFFERSON,275,Jefferson County,335,Iroquois High,275335,056275335,210299000753,909,GLEC,A1,93,18,19.4
20232024,056,JEFFERSON,275,Jefferson County,340,Meyzeek Middle,275340,056275340,210299000754,909,GLEC,A1,53,8,15.1
20232024,056,JEFFERSON,275,Jefferson County,344,Gheens Early Childhood Center,275344,056275344,210299002571,909,GLEC,A4,0,0,0.0
20232024,056,JEFFERSON,275,Jefferson County,345,Thomas Jefferson Early Childhood Center,275345,056275345,210299002572,909,GLEC,A4,0,0,0.0
20232024,056,JEFFERSON,275,Jefferson County,371,Norton Commons Elementary,275371,056275371,210299002430,909,GLEC,A1,38,3,7.9
20232024,056,JEFFERSON,275,Jefferson County,374,Young Elementary,275374,056275374,210299000757,909,GLEC,A1,31,6,19.4
20232024,056,JEFFERSON,275,Jefferson County,396,Jefferson County Traditional Middle,275396,056275396,210299000760,909,GLEC,A1,52,13,25.0
20232024,056,JEFFERSON,275,Jefferson County,406,Dr. J. Blaine Hudson Middle School,275406,056275406,210299002573,909,GLEC,A1,0,0,0.0
20232024,056,JEFFERSON,275,Jefferson County,432,King Elementary,275432,056275432,210299000762,909,GLEC,A1,24,9,37.5
20232024,056,JEFFERSON,275,Jefferson County,435,Noe Middle,275435,056275435,210299000763,909,GLEC,A1,74,18,24.3
20232024,056,JEFFERSON,275,Jefferson County,440,Mcferran Preparatory Academy,275440,056275440,210299000764,909,GLEC,A1,56,12,21.4
20232024,056,JEFFERSON,275,Jefferson County,456,Ackerly,275456,056275456,210299001859,909,GLEC,A6,2,0,0.0
20232024,056,JEFFERSON,275,Jefferson County,458,Mary Ryan Academy,275458,056275458,210299001860,909,GLEC,A3,6,0,0.0
20232024,056,JEFFERSON,275,Jefferson County,463,Jefferson Regional Juvenile Detention Ce,275463,056275463,210299001082,909,GLEC,A6,2,1,50.0
20232024,056,JEFFERSON,275,Jefferson County,465,Heuser Hearing & Language Academy,275465,056275465,210299001941,909,GLEC,A3,1,0,0.0
20232024,056,JEFFERSON,275,Jefferson County,470,Johnson Traditional Middle,275470,056275470,210299000769,909,GLEC,A1,50,13,26.0
20232024,056,JEFFERSON,275,Jefferson County,480,Maupin Elementary,275480,056275480,210299000770,909,GLEC,A1,28,6,21.4
20232024,056,JEFFERSON,275,Jefferson County,500,Portland Elementary,275500,056275500,210299000771,909,GLEC,A1,29,11,37.9
20232024,056,JEFFERSON,275,Jefferson County,520,Lincoln Elementary Performing Arts,275520,056275520,210299000772,909,GLEC,A1,38,10,26.3
20232024,056,JEFFERSON,275,Jefferson County,560,Rutherford Elementary,275560,056275560,210299000775,909,GLEC,A1,27,16,59.3
20232024,056,JEFFERSON,275,Jefferson County,580,Semple Elementary,275580,056275580,210299000776,909,GLEC,A1,47,20,42.6
20232024,056,JEFFERSON,275,Jefferson County,590,The Academy @ Shawnee,275590,056275590,210299000777,909,GLEC,A1,58,14,24.1
20232024,056,JEFFERSON,275,Jefferson County,610,Shelby Academy,275610,056275610,210299000780,909,GLEC,A1,49,16,32.7
20232024,056,JEFFERSON,275,Jefferson County,620,Frederick Law Olmsted Academy North,275620,056275620,210299000781,909,GLEC,A1,46,15,32.6
20232024,056,JEFFERSON,275,Jefferson County,660,Coleridge-Taylor Montessori Elementary,275660,056275660,210299000783,909,GLEC,A1,32,13,40.6
20232024,056,JEFFERSON,275,Jefferson County,680,Carter Traditional Elementary,275680,056275680,210299000784,909,GLEC,A1,37,14,37.8
20232024,056,JEFFERSON,275,Jefferson County,710,Western Middle School for the Arts,275710,056275710,210299000785,909,GLEC,A1,43,16,37.2
20232024,056,JEFFERSON,275,Jefferson County,720,Kennedy Elementary,275720,056275720,210299000786,909,GLEC,A1,27,7,25.9
20232024,056,JEFFERSON,275,Jefferson County,730,Frederick Law Olmsted Academy South,275730,056275730,210299001425,909,GLEC,A1,48,9,18.8
20232024,056,JEFFERSON,275,Jefferson County,768,Home of the Innocents Discovery,275768,056275768,210299001943,909,GLEC,A6,7,2,28.6
20232024,056,JEFFERSON,275,Jefferson County,769,Home of the Innocents School,275769,056275769,210299001946,909,GLEC,A6,11,2,18.2
20232024,056,JEFFERSON,275,Jefferson County,784,Peace Academy,275784,056275784,210299001613,909,GLEC,A6,0,0,0.0
20232024,056,JEFFERSON,275,Jefferson County,800,Grace M. James Academy of Excellence,275800,056275800,210299002507,909,GLEC,A5,35,10,28.6
20232024,056,JEFFERSON,275,Jefferson County,917,Churchill Park School,275917,056275917,210299000789,909,GLEC,A3,29,7,24.1
20232024,056,JEFFERSON,275,Jefferson County,919,George Unseld Early Childhood Center,275919,056275919,210299002376,909,GLEC,A4,19,2,10.5
20232024,056,JEFFERSON,275,Jefferson County,920,Ahrens Educational Resource Center,275920,056275920,210299001447,909,GLEC,A3,5,1,20.0
20232024,056,JEFFERSON,275,Jefferson County,951,Pathfinder School of Innovation,275951,056275951,210299001947,909,GLEC,A5,78,49,62.8
20232024,067,LETCHER,276,Jenkins Independent,,All Schools,276000,,,904,KVEC,,34,6,17.6
20232024,067,LETCHER,276,Jenkins Independent,011,Jenkins Independent School,276011,067276011,210300001642,904,KVEC,A1,34,6,17.6
20232024,057,JESSAMINE,281,Jessamine County,,All Schools,281000,,,901,CKEC,,661,149,22.5
20232024,057,JESSAMINE,281,Jessamine County,018,Hattie C. Warner Elementary School,281018,057281018,210303000795,901,CKEC,A1,35,5,14.3
20232024,057,JESSAMINE,281,Jessamine County,019,West Jessamine High School,281019,057281019,210303001640,901,CKEC,A1,113,23,20.4
20232024,057,JESSAMINE,281,Jessamine County,021,East Jessamine High School,281021,057281021,210303001641,901,CKEC,A1,104,23,22.1
20232024,057,JESSAMINE,281,Jessamine County,022,Jessamine Early Learning Village,281022,057281022,210303001899,901,CKEC,A1,48,10,20.8
20232024,057,JESSAMINE,281,Jessamine County,023,The Providence School,281023,057281023,210303001900,901,CKEC,A5,44,18,40.9
20232024,057,JESSAMINE,281,Jessamine County,024,Jessamine Career and Technology Center,281024,057281024,210303002028,901,CKEC,A2,31,4,12.9
20232024,057,JESSAMINE,281,Jessamine County,025,East Jessamine Middle School,281025,057281025,210303000797,901,CKEC,A1,66,15,22.7
20232024,057,JESSAMINE,281,Jessamine County,026,West Jessamine Middle School,281026,057281026,210303001110,901,CKEC,A1,58,16,27.6
20232024,057,JESSAMINE,281,Jessamine County,030,Ashgrove Academy,281030,057281030,210303002442,901,CKEC,A6,3,1,33.3
20232024,057,JESSAMINE,281,Jessamine County,040,Red Oak Elementary School,281040,057281040,210303002388,901,CKEC,A1,31,10,32.3
20232024,057,JESSAMINE,281,Jessamine County,050,Nicholasville Elementary School,281050,057281050,210303000798,901,CKEC,A1,31,6,19.4
20232024,057,JESSAMINE,281,Jessamine County,060,Rosenwald Dunbar Elementary School,281060,057281060,210303000092,901,CKEC,A1,32,5,15.6
20232024,057,JESSAMINE,281,Jessamine County,070,Brookside Elementary School,281070,057281070,210303001429,901,CKEC,A1,33,6,18.2
20232024,057,JESSAMINE,281,Jessamine County,090,Wilmore Elementary School,281090,057281090,210303000799,901,CKEC,A1,32,7,21.9
20232024,058,JOHNSON,285,Johnson County,,All Schools,285000,,,903,KEDC,,270,48,17.8
20232024,058,JOHNSON,285,Johnson County,050,Johnson County Eagle Academy,285050,058285050,210306001615,903,KEDC,A5,2,0,0.0
20232024,058,JOHNSON,285,Johnson County,060,Johnson County Middle School,285060,058285060,210306000800,903,KEDC,A1,49,12,24.5
20232024,058,JOHNSON,285,Johnson County,075,Central Elementary School,285075,058285075,210306000692,903,KEDC,A1,31,5,16.1
20232024,058,JOHNSON,285,Johnson County,100,Flat Gap Elementary School,285100,058285100,210306000801,903,KEDC,A1,21,6,28.6
20232024,058,JOHNSON,285,Johnson County,115,Johnson Central High School,285115,058285115,210306000802,903,KEDC,A1,75,12,16.0
20232024,058,JOHNSON,285,Johnson County,250,Porter Elementary School,285250,058285250,210306000803,903,KEDC,A1,31,4,12.9
20232024,058,JOHNSON,285,Johnson County,320,W R Castle Memorial Elementary School,285320,058285320,210306000805,903,KEDC,A1,31,2,6.5
20232024,058,JOHNSON,285,Johnson County,340,Highland Elementary School,285340,058285340,210306000806,903,KEDC,A1,30,7,23.3
20232024,059,KENTON,291,Kenton County,,All Schools,291000,,,905,NKCES,,907,177,19.5
20232024,059,KENTON,291,Kenton County,005,Beechgrove Elementary School,291005,059291005,210309000807,905,NKCES,A1,48,11,22.9
20232024,059,KENTON,291,Kenton County,006,River Ridge Elementary School,291006,059291006,210309001512,905,NKCES,A1,72,13,18.1
20232024,059,KENTON,291,Kenton County,020,James A Caywood Elementary School,291020,059291020,210309000809,905,NKCES,A1,40,7,17.5
20232024,059,KENTON,291,Kenton County,040,Dixie Heights High School,291040,059291040,210309000811,905,NKCES,A1,73,13,17.8
20232024,059,KENTON,291,Kenton County,045,R C Hinsdale Elementary School,291045,059291045,210309000812,905,NKCES,A1,37,4,10.8
20232024,059,KENTON,291,Kenton County,050,Kenton Elementary School,291050,059291050,210309000813,905,NKCES,A1,43,5,11.6
20232024,059,KENTON,291,Kenton County,055,Northern Ky Youth Dev Center,291055,059291055,210309000814,905,NKCES,A6,4,1,25.0
20232024,059,KENTON,291,Kenton County,060,Ft Wright Elementary School,291060,059291060,210309000815,905,NKCES,A1,43,11,25.6
20232024,059,KENTON,291,Kenton County,070,Piner Elementary School,291070,059291070,210309000816,905,NKCES,A1,24,3,12.5
20232024,059,KENTON,291,Kenton County,080,Ryland Heights Elementary School,291080,059291080,210309000817,905,NKCES,A1,32,5,15.6
20232024,059,KENTON,291,Kenton County,090,Simon Kenton High School,291090,059291090,210309000818,905,NKCES,A1,97,7,7.2
20232024,059,KENTON,291,Kenton County,100,Taylor Mill Elementary School,291100,059291100,210309000819,905,NKCES,A1,35,8,22.9
20232024,059,KENTON,291,Kenton County,103,Turkey Foot Middle School,291103,059291103,210309000820,905,NKCES,A1,64,20,31.3
20232024,059,KENTON,291,Kenton County,105,Twenhofel Middle School,291105,059291105,210309000821,905,NKCES,A1,52,12,23.1
20232024,059,KENTON,291,Kenton County,108,Woodland Middle School,291108,059291108,210309001588,905,NKCES,A1,42,10,23.8
20232024,059,KENTON,291,Kenton County,120,Scott High School,291120,059291120,210309000823,905,NKCES,A1,61,21,34.4
20232024,059,KENTON,291,Kenton County,475,Summit View Academy,291475,059291475,210309002420,905,NKCES,A1,95,17,17.9
20232024,059,KENTON,291,Kenton County,495,White's Tower Elementary School,291495,059291495,210309000824,905,NKCES,A1,45,9,20.0
20232024,060,KNOTT,295,Knott County,,All Schools,295000,,,904,KVEC,,223,43,19.3
20232024,060,KNOTT,295,Knott County,035,Beaver Creek Elementary School,295035,060295035,210312000826,904,KVEC,A1,24,5,20.8
20232024,060,KNOTT,295,Knott County,100,Carr Creek Elementary School,295100,060295100,210312000830,904,KVEC,A1,33,5,15.2
20232024,060,KNOTT,295,Knott County,150,Cordia School,295150,060295150,210312002233,904,KVEC,A1,28,10,35.7
20232024,060,KNOTT,295,Knott County,210,Emmalena Elementary School,295210,060295210,210312000834,904,KVEC,A1,21,3,14.3
20232024,060,KNOTT,295,Knott County,230,Hindman Elementary School,295230,060295230,210312000835,904,KVEC,A1,40,8,20.0
20232024,060,KNOTT,295,Knott County,255,Jones Fork Elementary School,295255,060295255,210312000836,904,KVEC,A1,19,3,15.8
20232024,060,KNOTT,295,Knott County,265,Knott County Central High School,295265,060295265,210312000837,904,KVEC,A1,58,9,15.5
20232024,061,KNOX,301,Knox County,,All Schools,301000,,,907,SESC,,305,73,23.9
20232024,061,KNOX,301,Knox County,015,Lynn Camp Elementary School,301015,061301015,210315002543,907,SESC,A1,34,10,29.4
20232024,061,KNOX,301,Knox County,022,Knox Appalachian School,301022,061301022,210315001997,907,SESC,A6,6,0,0.0
20232024,061,KNOX,301,Knox County,023,Knox County Middle School,301023,061301023,210315002029,907,SESC,A1,38,7,18.4
20232024,061,KNOX,301,Knox County,025,Lynn Camp Middle High School,301025,061301025,210315002544,907,SESC,A1,35,10,28.6
20232024,061,KNOX,301,Knox County,071,Central Elementary School,301071,061301071,210315002235,907,SESC,A1,27,7,25.9
20232024,061,KNOX,301,Knox County,140,Knox County Day Treatment,301140,061301140,210315002357,907,SESC,A6,3,0,0.0
20232024,061,KNOX,301,Knox County,150,Knox County Learning Academy,301150,061301150,210315000709,907,SESC,A6,5,0,0.0
20232024,061,KNOX,301,Knox County,155,Knox Inspire Academy,301155,061301155,210315002449,907,SESC,A5,1,0,0.0
20232024,061,KNOX,301,Knox County,170,Dewitt Elementary School,301170,061301170,210315000842,907,SESC,A1,12,5,41.7
20232024,061,KNOX,301,Knox County,240,Flat Lick Elementary School,301240,061301240,210315000843,907,SESC,A1,14,3,21.4
20232024,061,KNOX,301,Knox County,260,Girdler Elementary School,301260,061301260,210315000844,907,SESC,A1,25,7,28.0
20232024,061,KNOX,301,Knox County,320,G R Hampton Elementary School,301320,061301320,210315000846,907,SESC,A1,19,7,36.8
20232024,061,KNOX,301,Knox County,410,Knox Central High School,301410,061301410,210315000847,907,SESC,A1,54,10,18.5
20232024,061,KNOX,301,Knox County,430,Jesse D Lay Elementary School,301430,061301430,210315000848,907,SESC,A1,26,7,26.9
20232024,061,KNOX,301,Knox County,976,Knox County Career and Technical Center,301976,061301976,210315002545,907,SESC,A2,6,0,0.0
20232024,062,LARUE,305,LaRue County,,All Schools,305000,,,902,GRREC,,177,43,24.3
20232024,062,LARUE,305,LaRue County,005,Preschool on College Street,305005,062305005,210318002512,902,GRREC,A4,6,1,16.7
20232024,062,LARUE,305,LaRue County,015,Abraham Lincoln Elementary School,305015,062305015,210318002044,902,GRREC,A1,33,6,18.2
20232024,062,LARUE,305,LaRue County,030,Hodgenville Elementary School,305030,062305030,210318000852,902,GRREC,A1,37,8,21.6
20232024,062,LARUE,305,LaRue County,040,LaRue County High School,305040,062305040,210318000853,902,GRREC,A1,57,17,29.8
20232024,062,LARUE,305,LaRue County,045,LaRue County Middle School,305045,062305045,210318000854,902,GRREC,A1,40,11,27.5
20232024,062,LARUE,305,LaRue County,100,The Life Connection,305100,062305100,210318002216,902,GRREC,A6,4,0,0.0
20232024,063,LAUREL,311,Laurel County,,All Schools,311000,,,907,SESC,,645,123,19.1
20232024,063,LAUREL,311,Laurel County,010,London Elementary School,311010,063311010,210321000856,907,SESC,A1,40,7,17.5
20232024,063,LAUREL,311,Laurel County,016,McDaniel Learning Center,311016,063311016,210321002224,907,SESC,A5,5,0,0.0
20232024,063,LAUREL,311,Laurel County,018,Wyan-Pine Grove Elementary,311018,063311018,210321002030,907,SESC,A1,33,5,15.2
20232024,063,LAUREL,311,Laurel County,019,Laurel County Schools eLearning Academy,311019,063311019,210321002436,907,SESC,A8,0,0,0.0
20232024,063,LAUREL,311,Laurel County,030,Bush Elementary School,311030,063311030,210321000857,907,SESC,A1,35,10,28.6
20232024,063,LAUREL,311,Laurel County,040,South Laurel Middle School,311040,063311040,210321000858,907,SESC,A1,61,8,13.1
20232024,063,LAUREL,311,Laurel County,050,Laurel County Day Treatment,311050,063311050,210321001677,907,SESC,A6,9,1,11.1
20232024,063,LAUREL,311,Laurel County,055,Camp Ground Elementary School,311055,063311055,210321000859,907,SESC,A1,22,3,13.6
20232024,063,LAUREL,311,Laurel County,060,Laurel Co Schools Center for Innovation,311060,063311060,210321002400,907,SESC,A2,8,1,12.5
20232024,063,LAUREL,311,Laurel County,070,Colony Elementary School,311070,063311070,210321000860,907,SESC,A1,26,4,15.4
20232024,063,LAUREL,311,Laurel County,130,Hazel Green Elementary School,311130,063311130,210321000862,907,SESC,A1,28,5,17.9
20232024,063,LAUREL,311,Laurel County,165,Johnson Elementary School,311165,063311165,210321000863,907,SESC,A1,23,6,26.1
20232024,063,LAUREL,311,Laurel County,175,Hunter Hills Elementary School,311175,063311175,210321000715,907,SESC,A1,46,10,21.7
20232024,063,LAUREL,311,Laurel County,180,Keavy Elementary School,311180,063311180,210321000864,907,SESC,A1,23,5,21.7
20232024,063,LAUREL,311,Laurel County,200,North Laurel Middle School,311200,063311200,210321001589,907,SESC,A1,67,14,20.9
20232024,063,LAUREL,311,Laurel County,205,North Laurel High School,311205,063311205,210321000215,907,SESC,A1,91,17,18.7
20232024,063,LAUREL,311,Laurel County,210,South Laurel High School,311210,063311210,210321000865,907,SESC,A1,84,20,23.8
20232024,063,LAUREL,311,Laurel County,420,Sublimity Elementary School,311420,063311420,210321000869,907,SESC,A1,23,5,21.7
20232024,063,LAUREL,311,Laurel County,430,Cold Hill Elementary School,311430,063311430,210321001483,907,SESC,A1,21,2,9.5
20232024,064,LAWRENCE,315,Lawrence County,,All Schools,315000,,,903,KEDC,,189,36,19.0
20232024,064,LAWRENCE,315,Lawrence County,020,Louisa East Elementary School,315020,064315020,210324002079,903,KEDC,A1,29,3,10.3
20232024,064,LAWRENCE,315,Lawrence County,021,Louisa West Elementary School,315021,064315021,210324002155,903,KEDC,A1,25,7,28.0
20232024,064,LAWRENCE,315,Lawrence County,030,Blaine Elementary School,315030,064315030,210324000870,903,KEDC,A1,21,9,42.9
20232024,064,LAWRENCE,315,Lawrence County,150,Fallsburg Elementary School,315150,064315150,210324000871,903,KEDC,A1,25,6,24.0
20232024,064,LAWRENCE,315,Lawrence County,200,Louisa Middle School,315200,064315200,210324000872,903,KEDC,A1,30,7,23.3
20232024,064,LAWRENCE,315,Lawrence County,260,Lawrence County High School,315260,064315260,210324000874,903,KEDC,A1,59,4,6.8
20232024,065,LEE,321,Lee County,,All Schools,321000,,,904,KVEC,,67,16,23.9
20232024,065,LEE,321,Lee County,060,Lee County Middle High School,321060,065321060,210327002434,904,KVEC,A1,34,8,23.5
20232024,065,LEE,321,Lee County,100,Lee County Elementary School,321100,065321100,210327000216,904,KVEC,A1,33,8,24.2
20232024,066,LESLIE,325,Leslie County,,All Schools,325000,,,904,KVEC,,102,14,13.7
20232024,066,LESLIE,325,Leslie County,280,Hayes Lewis Elementary School,325280,066325280,210333000882,904,KVEC,A1,10,2,20.0
20232024,066,LESLIE,325,Leslie County,300,Mountain View Elementary,325300,066325300,210333000883,904,KVEC,A1,23,3,13.0
20232024,066,LESLIE,325,Leslie County,350,Leslie County High School,325350,066325350,210333000885,904,KVEC,A1,33,3,9.1
20232024,066,LESLIE,325,Leslie County,420,W B Muncy Elementary School,325420,066325420,210333000886,904,KVEC,A1,14,4,28.6
20232024,066,LESLIE,325,Leslie County,570,Stinnett Elementary School,325570,066325570,210333000887,904,KVEC,A1,22,2,9.1
20232024,067,LETCHER,331,Letcher County,,All Schools,331000,,,904,KVEC,,243,60,24.7
20232024,067,LETCHER,331,Letcher County,050,Letcher Elementary & Middle School,331050,067331050,210336002528,904,KVEC,A1,33,10,30.3
20232024,067,LETCHER,331,Letcher County,055,Letcher County Alternative Education Ctr,331055,067331055,210336002344,904,KVEC,A5,2,1,50.0
20232024,067,LETCHER,331,Letcher County,056,Letcher County Central High School,331056,067331056,210336001998,904,KVEC,A1,62,9,14.5
20232024,067,LETCHER,331,Letcher County,210,Arlie Boggs Elementary School,331210,067331210,210336000892,904,KVEC,A1,16,3,18.8
20232024,067,LETCHER,331,Letcher County,250,Fleming Neon Middle School,331250,067331250,210336000894,904,KVEC,A1,16,5,31.3
20232024,067,LETCHER,331,Letcher County,380,Cowan Elementary School,331380,067331380,210336000900,904,KVEC,A1,27,8,29.6
20232024,067,LETCHER,331,Letcher County,425,Martha Jane Potter Elementary School,331425,067331425,210336000901,904,KVEC,A1,29,8,27.6
20232024,067,LETCHER,331,Letcher County,650,West Whitesburg Elementary School,331650,067331650,210336000903,904,KVEC,A1,42,9,21.4
20232024,067,LETCHER,331,Letcher County,710,Whitesburg Middle School,331710,067331710,210336000904,904,KVEC,A1,16,7,43.8
20232024,068,LEWIS,335,Lewis County,,All Schools,335000,,,903,KEDC,,163,32,19.6
20232024,068,LEWIS,335,Lewis County,040,Garrison Elementary School,335040,068335040,210339000906,903,KEDC,A1,23,4,17.4
20232024,068,LEWIS,335,Lewis County,090,Laurel Elementary School,335090,068335090,210339000908,903,KEDC,A1,9,1,11.1
20232024,068,LEWIS,335,Lewis County,095,Lewis County Central Elementary School,335095,068335095,210339000909,903,KEDC,A1,36,9,25.0
20232024,068,LEWIS,335,Lewis County,100,Lewis County Middle School,335100,068335100,210339001503,903,KEDC,A1,28,6,21.4
20232024,068,LEWIS,335,Lewis County,120,Lewis County High School,335120,068335120,210339000910,903,KEDC,A1,44,8,18.2
20232024,068,LEWIS,335,Lewis County,140,Tollesboro Elementary School,335140,068335140,210339000911,903,KEDC,A1,23,4,17.4
20232024,068,LEWIS,335,Lewis County,970,Foster Meade Career & Technical Center,335970,068335970,210339002377,903,KEDC,A2,0,0,0.0
20232024,069,LINCOLN,341,Lincoln County,,All Schools,341000,,,907,SESC,,256,78,30.5
20232024,069,LINCOLN,341,Lincoln County,015,Patriot Academy,341015,069341015,210348002574,907,SESC,A5,0,0,0.0
20232024,069,LINCOLN,341,Lincoln County,040,Crab Orchard Elementary School,341040,069341040,210348000914,907,SESC,A1,25,4,16.0
20232024,069,LINCOLN,341,Lincoln County,050,Highland Elementary School,341050,069341050,210348000915,907,SESC,A1,18,2,11.1
20232024,069,LINCOLN,341,Lincoln County,065,Lincoln County Middle School,341065,069341065,210348000478,907,SESC,A1,51,26,51.0
20232024,069,LINCOLN,341,Lincoln County,070,Hustonville Elementary School,341070,069341070,210348000916,907,SESC,A1,32,7,21.9
20232024,069,LINCOLN,341,Lincoln County,095,Lincoln County High School,341095,069341095,210348000918,907,SESC,A1,63,18,28.6
20232024,069,LINCOLN,341,Lincoln County,130,Stanford Elementary School,341130,069341130,210348000920,907,SESC,A1,46,13,28.3
20232024,069,LINCOLN,341,Lincoln County,150,Waynesburg Elementary School,341150,069341150,210348000921,907,SESC,A1,21,8,38.1
20232024,070,LIVINGSTON,345,Livingston County,,All Schools,345000,,,908,WKEC,,74,16,21.6
20232024,070,LIVINGSTON,345,Livingston County,020,North Livingston Elementary School,345020,070345020,210351001133,908,WKEC,A1,10,3,30.0
20232024,070,LIVINGSTON,345,Livingston County,021,South Livingston Elementary School,345021,070345021,210351001999,908,WKEC,A1,18,3,16.7
20232024,070,LIVINGSTON,345,Livingston County,050,Livingston Central High School,345050,070345050,210351000924,908,WKEC,A1,28,7,25.0
20232024,070,LIVINGSTON,345,Livingston County,065,Livingston County Middle School,345065,070345065,210351001484,908,WKEC,A1,18,3,16.7
20232024,071,LOGAN,351,Logan County,,All Schools,351000,,,902,GRREC,,261,54,20.7
20232024,071,LOGAN,351,Logan County,011,Adairville Elementary School,351011,071351011,210354001542,902,GRREC,A1,31,8,25.8
20232024,071,LOGAN,351,Logan County,012,Auburn Elementary School,351012,071351012,210354001543,902,GRREC,A1,50,14,28.0
20232024,071,LOGAN,351,Logan County,013,Chandlers Elementary School,351013,071351013,210354001544,902,GRREC,A1,37,13,35.1
20232024,071,LOGAN,351,Logan County,014,Lewisburg Elementary School,351014,071351014,210354001545,902,GRREC,A1,36,4,11.1
20232024,071,LOGAN,351,Logan County,016,Olmstead Elementary School,351016,071351016,210354001546,902,GRREC,A1,32,6,18.8
20232024,071,LOGAN,351,Logan County,030,The Academy,351030,071351030,210354002396,902,GRREC,A5,1,0,0.0
20232024,071,LOGAN,351,Logan County,140,Logan County High School,351140,071351140,210354001458,902,GRREC,A1,73,8,11.0
20232024,059,KENTON,354,Ludlow Independent,,All Schools,354000,,,905,NKCES,,65,10,15.4
20232024,059,KENTON,354,Ludlow Independent,010,Mary A. Goetz Elementary School,354010,059354010,210363000938,905,NKCES,A1,36,6,16.7
20232024,059,KENTON,354,Ludlow Independent,020,Ludlow High School,354020,059354020,210363000939,905,NKCES,A1,29,4,13.8
20232024,072,LYON,361,Lyon County,,All Schools,361000,,,908,WKEC,,71,18,25.4
20232024,072,LYON,361,Lyon County,020,Lyon County Elementary School,361020,072361020,210369000942,908,WKEC,A1,22,4,18.2
20232024,072,LYON,361,Lyon County,023,Lyon County Middle School,361023,072361023,210369001950,908,WKEC,A1,20,7,35.0
20232024,072,LYON,361,Lyon County,070,Lyon County High School,361070,072361070,210369000943,908,WKEC,A1,29,7,24.1
20232024,073,MADISON,365,Madison County,,All Schools,365000,,,907,SESC,,855,187,21.9
20232024,073,MADISON,365,Madison County,007,Shannon Johnson Elementary School,365007,073365007,210372001901,907,SESC,A1,38,14,36.8
20232024,073,MADISON,365,Madison County,008,Boonesborough Elementary,365008,073365008,210372002481,907,SESC,A1,32,6,18.8
20232024,073,MADISON,365,Madison County,010,Clark Moores Middle School,365010,073365010,210372000944,907,SESC,A1,47,12,25.5
20232024,073,MADISON,365,Madison County,015,Daniel Boone Elementary School,365015,073365015,210372000945,907,SESC,A1,40,12,30.0
20232024,073,MADISON,365,Madison County,018,Glenn R Marshall Elementary School,365018,073365018,210372002032,907,SESC,A1,33,5,15.2
20232024,073,MADISON,365,Madison County,020,Madison Middle School,365020,073365020,210372000250,907,SESC,A1,46,12,26.1
